GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.CARBON_INTENSITY.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.TIMESTAMP.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.UP_TIME.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TASKS_TOTAL.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.TASK_ID.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.1.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns.TIMESTAMP.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.7.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_TIME_IDLE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_TIME_IDLE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.FINISH_TIME.new Function1() {...},13,0,2,0,1,0,2,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns,406,0,0,0,75,0,23,0,23,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_LIMIT.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.TIMESTAMP.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.CPU_UTILIZATION.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.3.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt.toFieldList.lambda.0..inlined.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.UP_TIME.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltBatteryExportColumns,219,0,0,0,42,0,12,0,12,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.new Function2() {...},31,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.descriptor.1.invoke..inlined.columnSerializer.5.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.GUESTS_ERROR.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ALL_COLUMNS.new Function0() {...},26,0,0,0,7,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.2.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns,181,0,0,0,34,0,10,0,10,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_TIME_ACTIVE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig,250,0,0,0,22,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.MEM_CAPACITY.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.deserialize..inlined.toFieldList.1.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltTaskExportColumns.CPU_TIME_LOST.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfig.Companion.ComputeExportConfigSerializer.serialize.lambda.1..inlined.columnSerializer.4.new Function2() {...},67,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltServiceExportColumns.TASKS_ACTIVE.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltHostExportColumns.TIMESTAMP_ABS.new Function1() {...},8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.POWER_DRAW.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,DfltPowerSourceExportColumns.CARBON_EMISSION.new Function1() {...},7,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.parquet,ComputeExportConfigKt,8,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.table.powerSource,PowerSourceInfo,36,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.telemetry.table.powerSource,PowerSourceTableReaderImpl,204,0,0,0,49,0,14,0,14,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.Companion.addField.new Function2() {...},14,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.Companion.getAllLoadedColumns.new Function2() {...},19,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.Companion.matchingColOrNull.new Function2() {...},56,0,10,0,9,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,Exporter.Companion.writeSuppFor.new WriteSupport() {...},208,0,19,0,34,0,17,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.Companion,68,0,0,0,12,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ColListSerializer.Companion,6,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.name.new Function0() {...},5,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn,109,0,0,0,15,0,9,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,Exporter,12,0,0,0,5,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,Exporter.Companion,109,0,8,0,20,0,7,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,Exportable.Companion.getAllLoadedColumns..inlined.getAllLoadedColumns.new Function2() {...},35,0,0,0,2,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumnSerializerKt.columnSerializer.new KSerializer() {...},50,0,2,0,8,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumn.primitiveTypeName.new Function0() {...},6,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ExportColumnSerializerKt.columnSerializer.1.deserialize..inlined.matchingColOrNull.new Function2() {...},72,0,10,0,10,0,6,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.util.parquet.exporter,ColListSerializer,116,0,8,0,16,0,9,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.models,FailureModel,117,0,2,0,15,0,11,0,10,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.models,TraceBasedFailureModel,207,0,8,0,29,0,8,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.models,FailureModel.start.new Function2() {...},15,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.models,SampleBasedFailureModel,110,0,2,0,18,0,3,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.failure.models,Failure,81,0,14,0,9,0,11,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},11,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},11,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureRecordMaterializer.root.1.converters.1.new PrimitiveConverter() {...},11,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureReadSupport,162,0,6,0,28,0,7,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureRecordMaterializer,27,0,0,0,8,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureFragment,21,0,0,0,4,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureRecordMaterializer.root.new GroupConverter() {...},88,0,12,0,13,0,11,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure.parquet,FailureReadSupport.Companion,2,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.models,MemoryUnit,108,0,14,0,18,0,15,0,8,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.models,CpuModel,172,0,18,0,29,0,21,0,12,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.models,MachineModel,110,0,10,0,20,0,12,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.logger,LoggerKt.logger.new Function0() {...},46,0,6,0,5,0,4,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.common.logger,LoggerKt,75,0,0,0,12,0,7,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure,FailureTableReader,224,0,28,0,38,0,32,0,17,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.formats.failure,FailureTraceFormat,132,0,4,0,18,0,9,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,OAuthTokenRequest.RefreshToken,31,0,0,0,8,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,OAuthTokenResponse,60,0,0,0,11,0,7,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,OpenIdConfiguration,57,0,0,0,12,0,7,0,7,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,ClientUtilsKt.delete.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,ClientUtilsKt.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,ClientUtilsKt.put.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,ClientUtilsKt.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.internal,OAuthTokenRequest.ClientCredentials,31,0,0,0,7,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,Table,9,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumn,38,0,0,0,5,0,5,0,5,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableReader,133,0,0,0,13,0,13,0,13,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,Trace.Companion,91,0,4,0,7,0,6,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Double,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Duration,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Map,22,0,0,0,1,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Boolean,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Long,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Instant,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Set,13,0,0,0,1,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Float,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.String,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.Int,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.List,13,0,0,0,1,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableColumnType.UUID,4,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace,TableWriter,141,0,0,0,12,0,12,0,12,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExResourceStateTableReader,720,0,120,0,135,0,78,0,18,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExResourceStateTableReader.State,25,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newReader.vms.new Function1() {...},2,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExTraceFormat.newResourceStateReader.new CompositeTableReader() {...},53,0,2,0,6,0,4,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newReader.vms.new Function1() {...},17,0,4,0,1,0,3,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newReader.vms.new Function1() {...},5,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsResourceStateTableReader.TimestampType,25,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExTraceFormat.newResourceStateReader.partitions.new Function1() {...},17,0,4,0,1,0,3,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExTraceFormat.newResourceStateReader.partitions.new Function1() {...},5,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExTraceFormat.newResourceStateReader.partitions.new Function1() {...},2,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsResourceTableReader,226,0,20,0,44,0,28,0,18,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newResourceStateReader.new CompositeTableReader() {...},47,0,2,0,6,0,4,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat,391,0,8,0,46,0,18,0,14,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsExTraceFormat,284,0,4,0,32,0,13,0,11,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsResourceStateTableReader,686,0,95,0,155,0,75,0,22,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsResourceTableReader.State,25,0,0,0,3,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newResourceStateReader.partitions.new Function1() {...},5,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newResourceStateReader.partitions.new Function1() {...},17,0,4,0,1,0,3,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.bitbrains,BitbrainsTraceFormat.newResourceStateReader.partitions.new Function1() {...},2,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.runner,JobResource.update..inlined.post.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.runner,JobResource,43,0,2,0,4,0,5,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.runner,JobResource.queryPending..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.runner,OpenDCRunnerClient,58,0,0,0,5,0,6,0,6,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.client.runner,JobResource.get..inlined.get.new TypeReference() {...},3,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator,SimulationDispatcher.SimulationClock,19,0,0,0,6,0,4,0,4,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator,SimulationDispatcher,192,0,18,0,58,0,21,0,12,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator,TaskQueue,390,0,36,0,99,0,28,0,10,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,SimHost.guestListener.new GuestListener() {...},48,0,0,0,5,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,HostModel,12,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,SimHost.spawn.new Function1() {...},6,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,HostListener,2,0,0,0,2,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,SimHost,761,0,51,0,156,0,59,0,32,0
SchedulerResourceTest (QuarkusTest),org.opendc.compute.simulator.host,HostState,21,0,0,0,4,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.internal,TableImpl,98,0,6,0,8,0,12,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.internal,TraceImpl.new Function1() {...},10,0,0,0,1,0,1,0,1,0
SchedulerResourceTest (QuarkusTest),org.opendc.trace.internal,TraceImpl,123,0,8,0,11,0,13,0,9,0
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.error,MissingKotlinParameterExceptionMapper,0,19,0,0,0,7,0,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.web.server.rest.error,WebApplicationExceptionMapper,2,24,1,1,1,8,1,2,0,2
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.workload.trace,TraceWorkload.Builder,52,0,0,0,11,0,3,0,3,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.workload.trace,TraceFragment,18,0,0,0,3,0,2,0,2,0
SchedulerResourceTest (QuarkusTest),org.opendc.simulator.compute.workload.trace,TraceWorkload,99,0,2,0,33,0,15,0,14,0
